RecipeId,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
461619,283.5,17.7,3.4,0.0,842.9,25.0,6.7,2.2,13.7
242329,177.0,7.8,3.6,6.5,64.5,25.6,1.2,10.2,2.7
161598,336.5,21.8,12.6,153.0,864.0,21.0,3.1,9.7,17.5
91914,218.8,6.7,1.9,46.4,240.9,24.3,0.2,24.0,15.6
85372,8334.4,357.6,140.5,1794.5,7053.2,1015.2,57.2,79.2,249.1
429351,221.4,2.1,0.6,65.8,276.5,17.4,3.8,2.3,32.4
172240,78.3,0.1,0.0,0.0,12.1,19.6,0.0,19.0,0.2
3127,6187.6,527.2,171.7,963.7,7514.2,183.4,6.7,28.0,162.8
250999,555.0,8.1,4.3,21.9,158.4,96.9,4.3,8.8,22.1
294679,297.6,20.9,4.5,72.6,365.1,3.0,1.6,0.0,24.1
57985,376.9,22.2,2.1,58.1,408.1,40.9,0.7,19.1,4.1
540325,190.5,8.2,1.2,34.0,837.2,11.3,2.1,3.5,18.2
138405,253.1,2.0,0.5,65.8,1870.2,28.2,4.0,0.9,30.8
334762,351.2,8.8,2.2,58.7,1232.7,45.4,7.8,9.8,26.3
347606,386.4,25.1,14.9,64.9,586.7,24.6,1.7,0.7,15.6
109975,447.1,32.4,12.5,0.0,76.7,34.9,9.1,9.8,11.6
453041,99.7,4.6,0.7,0.0,380.5,9.8,1.9,4.9,7.0
536798,433.0,37.2,5.4,0.0,604.3,29.5,19.2,4.4,6.1
466968,124.8,8.4,0.9,0.0,14.1,10.9,1.8,6.1,2.7
385812,206.3,3.5,0.6,0.0,544.8,37.8,11.6,10.4,10.3
33459,217.4,8.2,1.1,142.9,716.4,11.3,2.4,5.8,17.3
193633,508.9,19.0,8.2,35.9,1124.0,64.2,5.1,5.5,20.3
417008,642.2,33.8,15.3,118.2,1158.5,44.5,1.5,7.5,38.9
149566,297.8,15.0,8.9,74.5,100.5,39.4,2.1,26.1,5.4
502619,250.8,18.8,2.6,0.0,541.2,20.8,5.2,2.1,3.3
277660,633.5,36.8,20.6,146.6,790.4,28.9,1.1,3.1,40.8
427058,646.7,30.2,7.2,202.3,671.5,44.6,2.3,1.9,46.1
132194,226.5,11.6,5.6,23.3,164.4,27.6,1.1,18.7,3.6
254053,185.9,9.3,2.5,56.6,576.1,2.7,0.6,0.7,22.1
270502,3175.6,280.2,39.9,382.1,4051.8,102.8,3.6,33.7,67.1
307956,199.8,11.7,1.9,0.0,301.3,23.0,4.8,9.4,3.8
417151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494384,333.7,25.2,15.1,73.1,297.2,21.0,2.4,1.0,9.9
176461,163.7,9.3,4.5,38.1,602.9,7.0,1.3,3.0,13.2
504501,370.2,27.6,10.2,117.4,292.8,5.7,0.5,0.9,23.3
93252,834.4,36.3,14.2,149.5,401.4,68.6,5.1,7.2,49.1
368137,108.8,5.0,1.8,20.1,59.8,14.0,0.8,5.2,2.5
149671,277.3,0.0,0.0,0.0,10.7,25.6,0.1,18.9,0.2
260239,198.2,10.2,1.7,42.8,228.6,24.6,0.7,10.0,2.6
73966,192.0,8.5,1.3,6.7,308.0,27.5,3.0,5.1,2.5
25350,305.6,17.4,11.1,98.4,68.3,33.9,1.1,31.1,4.0
28654,119.8,7.0,1.0,0.0,168.8,14.1,4.0,6.2,2.4
436180,704.5,34.4,13.7,117.4,2403.8,62.7,12.8,22.1,41.2
214316,464.6,22.5,13.0,253.0,79.8,32.6,0.1,25.3,7.3
163352,249.9,6.9,3.0,45.6,367.1,36.8,2.0,0.9,11.1
146701,643.7,56.8,25.3,257.8,677.2,14.1,0.8,1.3,19.1
92319,425.3,28.8,7.0,92.9,612.5,34.7,5.5,18.9,10.8
521023,364.3,20.8,9.6,82.6,837.7,22.0,2.2,6.1,22.4
532906,2974.5,83.2,14.3,203.1,4653.9,504.4,22.0,222.6,67.7
540188,340.2,13.2,5.0,19.8,724.5,46.6,12.2,12.2,14.5
227134,1330.9,75.9,48.0,203.4,15.8,168.1,0.0,164.6,0.9
419396,241.5,11.7,3.8,16.7,551.1,31.6,12.6,3.2,8.1
119777,87.2,2.3,0.3,0.0,3.9,13.1,1.4,5.5,0.8
44061,352.9,1.0,0.1,0.0,558.9,86.3,0.8,84.5,1.6
518951,360.4,3.9,0.6,0.0,414.7,74.0,2.5,4.3,14.4
388499,839.8,20.0,9.1,245.4,659.4,101.1,7.7,27.5,65.8
470022,253.2,15.9,4.7,9.1,451.7,21.5,1.8,0.2,6.2
74548,2987.2,62.9,15.1,447.3,1206.4,576.6,22.0,390.2,38.7
517416,230.0,18.2,8.6,394.9,800.5,3.2,0.5,1.5,12.9
109976,238.7,27.0,3.7,0.0,0.5,0.0,0.0,0.0,0.0
150955,333.7,24.5,8.9,25.8,502.0,19.1,4.1,9.4,4.1
200261,543.3,40.0,7.3,118.3,708.2,16.0,1.2,7.9,29.7
109222,660.9,29.4,9.9,76.0,385.2,69.8,7.7,6.6,29.6
274306,594.1,29.8,4.4,68.4,473.1,26.4,2.5,5.7,35.9
23972,470.3,7.7,2.7,26.6,961.9,79.9,4.7,4.6,22.0
420659,126.2,6.4,3.5,98.3,442.9,2.6,0.1,0.3,13.8
485891,1572.8,0.0,0.0,0.0,4.0,405.5,2.4,402.4,0.0
15119,1078.4,88.7,38.5,132.7,950.8,46.6,5.6,4.0,16.2
151157,176.4,5.8,1.0,32.1,782.1,20.3,2.8,13.9,13.6
171844,219.6,13.9,1.8,0.0,145.9,21.4,0.6,3.5,2.5
174242,496.4,27.3,12.1,117.1,1034.1,36.9,3.6,5.3,28.5
505858,340.7,12.4,6.5,61.6,385.1,54.1,2.8,24.6,5.6
353399,115.7,9.0,3.9,26.6,425.7,2.6,0.3,1.6,5.7
519389,542.0,36.6,22.7,114.0,253.9,47.0,1.5,2.7,7.0
41438,56.9,0.2,0.1,0.0,0.7,14.6,1.5,8.2,0.6
192392,333.6,11.2,1.6,0.3,1201.6,51.9,2.6,1.9,6.6
531892,309.8,9.8,1.6,77.4,177.5,15.0,0.2,13.6,34.9
169164,189.1,3.4,0.9,0.0,616.7,38.5,4.8,31.6,2.6
405946,501.2,27.1,16.6,103.0,166.6,67.0,3.2,55.3,4.8
536524,114.8,3.7,0.8,12.3,278.2,17.7,0.9,1.6,2.9
170952,289.8,15.6,6.4,70.4,323.7,13.7,6.5,4.5,26.0
256616,542.9,40.0,7.7,0.0,396.1,36.0,8.1,12.0,20.3
308428,677.6,42.8,19.4,170.6,829.3,11.1,0.0,4.0,34.9
57657,419.8,26.0,12.6,126.4,503.7,9.9,0.5,0.4,35.1
282578,257.2,13.9,3.4,34.0,352.8,21.0,3.4,15.6,14.3
427865,716.6,34.4,13.6,114.0,271.5,54.3,18.2,4.3,48.5
67940,184.4,5.9,1.9,58.6,743.5,26.2,0.9,0.2,6.2
537428,4992.1,431.2,66.3,634.9,3522.1,179.5,11.4,18.7,108.7
334613,17.2,0.1,0.0,0.0,54.8,0.2,0.0,0.2,3.6
386858,1225.7,107.7,19.0,78.3,2029.5,65.7,1.9,39.8,4.0
207166,712.6,32.2,11.4,80.4,1074.4,71.0,6.3,6.0,32.8
104496,322.5,6.4,1.9,57.3,273.1,63.2,2.3,41.6,4.0
45405,412.0,11.4,2.0,75.5,940.3,43.3,9.5,1.9,34.0
238326,179.2,6.3,1.1,68.4,267.6,0.2,0.0,0.2,28.5
146890,420.6,28.5,12.6,59.1,1090.8,22.9,1.8,2.5,16.1
282204,121.4,12.7,8.0,34.2,236.4,0.7,0.2,0.2,1.7
327654,567.2,38.3,13.2,127.2,1178.9,37.7,3.2,3.5,21.4
509561,423.2,18.2,11.1,45.8,292.6,65.7,2.8,50.6,2.4
70745,373.5,20.6,5.3,89.5,325.9,43.8,1.2,31.9,5.5
462696,260.8,0.5,0.1,0.0,926.2,67.1,0.6,63.6,1.8
33619,428.9,26.1,10.2,120.7,633.0,7.2,0.0,1.5,39.5
185752,17.9,0.2,0.0,0.0,18.1,2.9,0.9,1.6,1.9
20362,461.0,28.7,6.5,634.5,211.9,34.9,5.7,26.0,20.8
179198,413.2,20.5,12.1,109.2,1462.9,28.1,1.3,1.6,28.1
174025,152.1,10.9,3.9,24.7,188.6,9.5,0.3,0.2,4.0
524837,615.0,25.1,6.7,154.7,599.4,66.3,4.6,5.0,30.2
313744,638.4,47.3,20.2,221.0,166.7,11.7,1.1,3.2,35.9
312680,296.2,13.6,4.0,17.6,237.2,41.8,2.4,22.1,3.3
141725,303.0,11.4,1.5,35.2,275.0,48.2,1.1,7.2,4.8
153077,254.2,5.4,1.6,211.5,452.7,41.2,2.9,7.5,9.0
366949,200.0,11.5,4.4,47.2,302.2,16.4,0.7,2.0,6.7
255608,54.6,4.5,2.7,27.8,33.5,3.0,0.7,0.1,1.2
301689,50.3,3.6,0.6,0.0,617.5,3.3,0.4,0.7,1.5
99676,220.6,17.5,8.9,26.8,1235.1,13.3,0.6,3.0,3.8
414805,1253.7,92.2,33.8,365.7,915.7,9.3,0.1,6.9,90.5
146079,437.0,36.2,5.9,23.7,1111.6,18.3,3.7,11.2,12.6
448531,615.2,31.2,10.8,137.6,998.0,64.2,5.8,6.0,21.4
184402,110.8,0.8,0.5,2.3,36.1,24.4,1.5,18.1,3.1
413461,756.1,65.6,9.6,45.8,1801.9,43.1,0.1,11.6,2.6
218642,343.8,25.1,11.0,34.0,181.4,28.5,2.0,14.1,6.6
229791,853.2,38.2,16.3,62.3,1397.9,103.8,8.0,19.4,28.6
58287,3087.9,121.7,17.9,423.0,2922.1,472.8,7.6,302.9,35.5
327390,285.1,17.7,12.4,59.1,118.8,9.3,0.3,8.7,22.9
355423,468.9,27.2,6.1,63.1,468.7,13.7,0.8,1.3,40.3
91490,122.9,5.4,3.2,31.0,214.8,13.9,0.5,0.1,4.5
17931,24.5,0.1,0.0,0.0,17.2,6.1,1.1,4.0,0.4
55245,266.1,10.2,2.9,105.1,466.6,5.4,0.1,2.5,35.9
470811,238.2,6.8,4.0,15.6,1004.2,44.5,9.6,11.4,4.3
347795,398.4,18.0,5.4,145.2,210.6,10.2,2.7,2.5,51.1
536483,590.7,24.4,14.9,71.3,540.1,68.7,2.8,2.4,23.2
538056,666.0,30.7,18.8,112.8,456.7,93.2,1.6,64.4,6.6
231395,259.4,27.2,3.8,0.0,3.2,4.7,1.0,0.9,0.9
476017,433.9,13.7,6.8,27.5,1456.4,68.7,8.7,13.7,19.3
231268,158.2,3.4,0.8,3.5,280.9,27.5,4.0,5.3,6.1
97598,401.0,21.8,13.1,53.1,937.8,39.9,2.1,1.5,11.9
514328,349.2,14.3,6.8,25.3,608.6,41.4,3.9,4.9,14.1
392244,385.9,16.3,6.4,235.8,1456.8,39.4,1.7,12.9,19.5
85052,239.6,9.5,1.8,6.2,226.5,36.2,6.0,11.0,6.6
280172,347.8,21.5,8.1,151.1,187.3,11.8,2.0,3.2,26.3
336022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323851,389.4,0.1,0.0,0.0,3.3,11.8,0.0,10.1,0.0
411791,233.7,19.7,2.9,15.3,418.4,15.0,0.3,4.0,0.7
254918,280.2,20.8,8.5,53.9,1192.0,9.5,0.8,3.4,13.5
93067,286.4,7.2,1.6,81.8,376.0,34.0,2.2,4.2,20.4
21544,238.9,11.1,5.6,179.8,449.1,17.2,1.1,0.6,17.4
387376,296.7,11.4,3.5,36.5,514.6,30.9,5.4,5.2,18.7
379391,348.6,12.4,4.3,17.8,602.3,50.9,4.5,3.8,9.7
52537,243.7,9.8,1.6,75.5,228.9,8.1,0.1,5.8,25.4
505107,280.8,19.5,2.3,0.0,903.9,16.6,7.1,5.7,14.2
530595,641.7,45.6,23.4,215.5,525.3,10.1,0.5,0.2,46.3
27537,22.8,0.3,0.1,12.4,5.2,4.7,0.0,4.7,0.4
364141,566.5,34.6,3.9,158.6,60.0,61.0,4.9,48.6,9.4
249910,306.7,0.0,0.0,0.0,2.7,0.4,0.0,0.1,0.0
328430,187.4,8.5,5.2,25.4,54.5,22.4,0.8,2.6,5.4
537032,561.6,42.8,6.0,0.0,619.2,44.0,22.1,13.8,11.6
362817,208.9,10.6,2.3,64.0,339.0,5.9,1.4,2.5,21.9
39130,328.5,22.6,6.9,23.7,265.4,22.2,1.9,3.2,10.0
185189,80.9,0.1,0.0,0.0,3.4,20.0,0.3,19.0,0.8
270668,1038.7,46.1,29.2,122.1,349.7,104.1,0.0,103.4,0.5
245153,660.5,31.3,10.9,84.1,1883.3,64.2,13.1,19.3,32.5
287718,325.2,18.0,14.5,17.1,98.8,38.8,4.7,19.0,7.3
307385,322.5,8.8,7.4,0.0,60.9,63.9,1.1,16.3,4.2
270157,526.0,45.5,15.9,83.3,624.6,26.2,0.2,5.5,5.6
384588,478.9,5.3,2.7,56.3,411.8,100.4,1.9,56.3,8.0
66387,240.9,7.4,4.6,112.9,83.8,38.8,0.7,29.4,6.0
97568,55.1,3.9,0.5,0.0,8.6,4.9,2.0,0.8,1.5
74408,383.8,11.3,1.5,0.0,22.7,65.3,8.5,2.9,7.6
209902,176.1,7.6,1.6,0.7,72.3,25.8,1.9,17.3,3.5
228986,763.1,18.4,4.6,100.4,1379.6,92.9,5.6,6.0,53.4
186926,133.3,4.7,1.2,3.8,21.8,23.9,0.4,19.7,0.4
182869,262.1,10.0,1.5,82.7,609.4,8.9,0.1,8.6,32.6
123789,87.9,5.7,0.8,0.0,24.1,8.5,3.1,2.0,3.0
101871,194.6,11.5,7.3,30.5,102.5,23.8,0.1,23.7,0.2
477257,433.2,13.3,6.2,151.0,571.3,66.4,3.3,29.8,13.1
396117,302.5,9.5,4.5,188.9,597.7,45.8,3.2,33.5,10.8
184140,635.3,16.4,2.3,0.0,37.1,101.4,33.8,6.0,25.4
23142,114.5,0.2,0.1,0.0,33.5,27.5,3.4,23.2,1.7
227168,185.4,4.7,0.6,56.3,566.8,5.5,0.2,0.2,28.8
27429,310.0,16.2,4.5,75.5,429.1,22.8,0.9,10.0,18.9
363315,280.8,9.7,5.8,49.3,389.9,45.5,2.0,19.7,4.2
105923,498.3,32.0,15.6,150.5,353.9,10.1,0.8,1.1,41.2
344822,427.2,16.9,5.8,32.4,1198.2,45.8,4.8,2.7,21.6
407605,308.7,18.8,9.5,116.8,92.5,3.1,0.1,0.2,28.3
424170,259.9,9.6,5.6,22.9,71.9,40.7,1.8,20.5,3.4
49193,300.2,22.6,13.8,81.5,76.2,21.6,5.2,3.1,6.7
506188,133.0,6.0,3.8,15.3,182.2,11.8,2.1,3.8,1.4
445873,552.7,41.4,20.4,143.0,1045.1,5.5,0.1,0.4,33.3
517665,184.2,5.2,2.8,43.7,339.9,29.5,1.1,11.9,6.1
363689,812.2,50.5,19.2,89.7,1274.6,61.1,6.9,1.6,31.1
142542,490.4,18.3,5.6,103.0,622.2,42.8,0.8,1.5,35.5
207882,9.8,0.9,0.5,2.8,3.6,0.3,0.0,0.0,0.2
255068,424.4,31.7,15.0,689.8,694.0,3.2,0.3,2.0,30.3
47616,43.4,0.1,0.0,0.0,30.1,11.3,0.1,8.9,0.4
141523,222.7,8.5,3.0,70.3,502.9,8.9,1.6,2.8,24.6
312296,376.8,19.5,7.1,151.2,356.2,31.1,7.3,1.8,22.4
491273,298.2,8.5,3.0,114.5,552.0,9.9,2.0,6.0,43.0
357801,322.6,16.2,7.3,43.9,165.1,40.0,1.4,25.1,5.6
64344,318.9,6.2,1.1,95.8,243.1,12.0,3.9,2.5,52.8
367101,118.5,1.1,0.3,0.0,626.2,26.2,6.9,12.8,5.8
396008,475.1,27.6,10.6,168.5,854.1,19.4,1.0,8.6,35.7
113229,97.7,5.0,0.9,0.0,538.6,12.0,3.5,2.0,2.8
487240,342.9,28.1,7.3,18.2,2930.7,10.5,2.7,1.8,7.2
457282,37.7,2.0,1.1,17.5,116.0,2.2,0.1,0.1,3.0
72870,120.1,8.2,1.1,0.0,380.5,11.4,3.8,5.3,2.4
260517,465.1,6.8,2.4,73.7,1109.8,69.8,9.8,9.0,32.0
281059,395.9,17.4,4.9,60.0,832.1,40.0,0.8,0.7,18.4
436341,429.7,20.7,8.1,90.0,1116.5,33.5,2.8,6.2,30.1
320936,345.8,16.6,2.4,61.6,106.8,25.1,3.9,2.9,24.5
161060,112.8,3.2,0.5,0.0,207.3,20.3,3.5,8.7,3.3
250536,823.3,63.5,35.1,117.1,683.9,50.9,3.3,3.7,17.9
443769,34.0,1.6,0.8,5.6,122.2,3.2,0.1,0.3,1.7
468866,245.8,11.5,2.9,48.7,150.6,19.9,2.0,2.6,15.2
300551,238.8,12.5,3.9,120.8,233.2,10.2,2.3,0.1,21.3
285343,106.9,7.3,4.4,18.4,283.3,4.8,0.2,2.0,5.7
431474,163.0,5.1,3.2,11.4,292.5,31.0,1.9,25.1,1.5
111850,275.9,19.8,7.7,29.5,142.4,23.3,0.8,17.7,3.9
247647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145561,541.1,24.5,12.1,125.1,352.6,55.6,1.9,31.8,6.3
15307,231.9,7.7,4.4,18.9,104.8,30.8,8.9,14.4,11.8
154232,402.8,30.9,17.0,124.3,224.2,27.2,0.9,21.2,6.6
391649,215.4,0.0,0.0,0.0,5.5,26.1,0.0,24.6,0.4
239054,191.3,18.3,9.4,10.7,57.1,10.8,4.2,4.0,4.2
162217,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0
439233,308.9,17.4,7.4,34.8,198.3,28.8,2.6,9.5,12.9
530297,532.8,29.3,11.3,228.5,1340.0,43.4,2.2,4.9,22.9
199889,680.6,18.8,7.7,138.7,1264.6,94.9,2.6,42.0,31.5
427223,287.2,10.1,2.7,200.3,880.1,23.3,4.0,3.9,24.4
164012,174.8,2.6,1.5,7.6,255.9,38.8,1.5,33.4,1.2
519870,371.1,18.7,6.4,89.7,1581.4,17.4,1.7,1.3,11.0
51165,557.6,30.0,17.6,116.4,756.9,57.6,4.0,8.2,16.9
419821,104.1,8.2,5.8,87.8,155.7,4.8,0.0,4.7,3.4
489793,280.3,21.7,3.3,13.8,351.6,19.6,3.4,7.5,4.6
274230,760.6,33.0,17.9,28.0,649.7,104.0,6.9,50.9,14.0
507514,402.4,24.0,10.3,122.0,358.2,9.1,2.0,4.5,39.0
288780,213.6,12.0,2.7,18.4,357.4,23.4,1.1,4.9,3.9
445911,1670.9,116.1,33.2,600.0,2367.2,26.3,4.4,7.1,123.2
463955,726.3,52.0,19.8,86.0,511.0,45.2,2.0,2.8,20.4
60608,139.3,4.7,1.1,20.4,63.7,23.8,1.9,17.1,2.3
85701,1019.4,12.5,7.3,30.5,113.0,228.4,2.2,200.1,2.2
7316,200.6,13.2,3.4,43.1,204.0,16.8,1.3,0.1,3.7
30123,482.1,39.6,5.6,88.7,1475.5,11.1,5.0,0.8,22.7
383456,575.4,31.6,18.3,105.1,1195.6,40.6,3.5,7.4,32.7
209442,198.1,10.9,6.1,24.4,299.1,21.9,1.0,0.4,3.1
369843,484.3,38.3,23.4,275.1,484.7,4.3,0.0,0.1,30.8
111088,274.3,11.9,2.8,80.6,200.0,13.8,1.7,0.7,27.0
441035,208.3,2.6,0.8,2.7,346.3,33.5,10.4,1.0,11.2
154643,428.0,30.7,11.9,92.6,410.8,11.2,1.7,4.1,25.9
271017,309.6,19.9,11.6,156.2,606.7,12.7,0.7,1.7,19.7
464188,77.0,0.0,0.0,0.0,3.9,20.8,0.4,18.2,0.2
372314,98.3,10.3,1.4,0.0,8.9,1.6,0.2,0.0,0.6
144510,88.6,3.2,1.1,29.5,860.0,1.3,0.2,0.5,12.8
406440,214.4,1.9,0.5,69.3,282.8,17.6,0.6,1.6,29.9
90044,84.1,3.9,1.0,2.8,285.6,11.4,2.1,1.8,3.0
465253,254.6,12.5,7.7,40.2,310.9,19.9,0.7,3.9,15.1
128646,294.8,9.2,5.5,38.7,193.5,49.9,1.6,26.1,4.3
408490,401.0,18.2,5.8,76.2,3424.1,35.5,9.0,0.4,29.0
404610,127.5,3.9,1.0,31.8,396.5,20.7,1.5,5.3,3.2
288069,468.5,24.7,4.2,55.3,690.3,37.7,8.5,2.5,27.4
140961,241.5,17.3,10.1,179.2,7.6,19.0,0.3,10.7,3.0
23878,254.7,20.6,12.2,50.1,22.4,17.2,1.6,8.1,2.3
417095,51.1,0.2,0.1,0.0,680.0,10.7,0.0,9.6,0.8
175144,10132.5,344.9,145.6,1593.9,3433.9,1669.5,94.3,1155.1,157.1
212050,266.1,14.0,6.2,91.0,326.7,11.8,1.1,2.9,5.3
277298,1204.3,104.5,16.7,145.3,4082.1,14.5,1.8,5.3,54.7
41220,734.1,49.4,21.9,127.6,140.2,37.1,4.6,3.7,37.1
335493,41.7,1.9,1.2,5.2,80.6,5.2,0.2,0.0,0.9
492448,490.7,1.8,0.3,0.0,3132.2,123.0,9.1,104.8,4.4
287105,219.7,4.5,1.5,35.5,285.2,23.1,8.3,2.1,22.5
295093,586.6,43.4,27.1,131.4,356.9,46.4,3.6,36.3,8.8
298457,30.4,0.1,0.0,1.3,41.5,5.0,0.0,4.8,2.5
253732,864.0,62.8,40.1,221.5,2631.2,36.7,5.6,22.2,42.0
320275,270.5,8.1,4.2,15.5,179.4,49.2,3.5,34.5,2.6
47870,52.6,2.5,1.6,5.3,80.7,7.2,0.3,3.2,0.6
3220,380.6,11.0,1.5,0.0,585.8,60.6,2.6,0.5,8.8
533018,266.8,12.0,5.1,53.0,619.5,25.2,0.3,22.5,14.9
483354,876.1,48.0,14.2,156.5,966.0,58.8,3.9,19.7,49.7
150793,461.1,21.6,6.3,7.0,291.6,66.0,2.2,54.0,3.3
501087,424.1,34.7,6.3,45.9,480.7,22.4,7.2,12.1,11.9
501250,95.4,7.0,1.0,0.0,11.4,7.9,2.1,4.6,2.0
126899,209.6,9.9,2.8,7.6,31.4,28.0,4.4,2.1,3.1
23838,320.0,12.7,4.8,51.4,2556.7,30.3,7.2,8.5,22.2
287126,342.9,20.3,4.8,94.2,277.6,9.6,1.3,3.5,29.7
161381,528.7,8.9,1.6,75.5,147.0,82.1,8.2,29.3,32.2
331907,861.2,8.8,4.0,13.0,1343.0,166.3,6.3,37.2,31.4
220135,509.3,20.3,4.9,81.8,593.8,47.4,7.8,6.5,37.8
203311,169.5,7.3,1.1,95.0,594.8,7.9,0.8,2.3,17.5
63595,266.2,18.3,5.1,87.4,157.4,3.0,0.3,0.0,21.1
315575,185.2,9.3,1.6,115.2,303.4,8.0,0.5,1.1,16.8
353027,154.2,6.8,3.3,153.3,36.4,4.0,0.0,3.4,4.2
240103,53.4,3.6,0.5,0.0,151.9,5.1,1.5,3.2,1.1
515448,126.8,7.9,4.8,24.2,148.9,12.2,0.8,5.1,1.6
505011,902.2,40.4,10.1,46.5,803.4,129.5,2.2,76.5,8.1
207405,1067.1,51.8,14.8,418.4,2082.8,38.1,1.5,0.3,104.8
430718,1220.8,59.2,13.8,165.0,1141.1,159.9,1.4,110.6,10.5
182617,4529.2,360.1,180.8,627.6,2506.7,306.4,25.4,213.1,51.0
381910,682.0,65.5,13.6,166.1,818.4,15.9,8.5,4.6,13.0
430250,288.5,10.9,3.4,15.4,351.4,33.4,6.7,2.4,15.5
529136,49.7,3.9,0.6,0.0,14.6,2.4,1.3,0.3,2.3
526582,618.8,21.9,4.0,63.6,938.7,103.0,4.5,68.9,9.4
205233,180.4,0.3,0.1,0.0,3.1,39.8,1.0,1.2,3.5
325887,308.5,19.7,5.2,148.7,367.8,6.5,0.4,0.9,25.1
540949,497.2,36.5,19.8,146.6,729.4,25.4,2.2,5.4,18.7
306783,443.8,32.9,9.0,43.1,920.6,20.6,3.0,3.3,16.6
419168,307.0,7.6,3.6,28.5,442.9,54.5,2.1,22.2,5.8
311274,551.1,38.6,11.6,456.4,742.5,30.2,4.7,5.8,22.6
299660,48.3,4.6,1.5,6.2,16.9,1.6,0.4,0.9,0.8
262090,43.1,2.5,1.3,5.3,14.4,4.7,0.2,2.2,0.5
269117,221.7,1.9,0.5,65.8,412.8,23.3,0.3,18.9,26.6
200046,423.9,34.0,19.3,120.7,302.7,24.2,0.6,16.2,7.1
263193,174.0,6.5,1.1,1.3,106.8,28.4,1.0,20.5,3.1
388123,412.4,32.5,22.7,135.0,1694.3,8.3,1.3,6.4,22.5
170116,435.3,17.4,7.9,30.5,10.2,68.1,4.0,41.7,4.7
201159,418.8,23.6,11.1,71.0,1021.7,30.7,3.8,3.3,21.1
398442,662.5,39.2,16.7,99.3,557.8,76.8,3.1,60.0,6.3
515509,3978.9,79.6,48.5,208.8,3820.2,792.2,7.0,485.0,37.2
111173,845.6,29.1,10.6,42.4,550.9,121.5,7.9,2.1,24.1
533083,269.5,22.4,11.5,0.0,447.1,14.4,1.4,10.6,7.0
145223,359.3,7.1,4.4,17.1,216.1,74.6,2.2,59.6,3.5
173916,6126.7,357.0,136.8,754.2,4994.0,697.0,14.9,504.3,57.7
499065,85.8,0.8,0.3,0.0,1.4,17.7,5.1,3.4,4.1
356382,910.6,35.6,10.9,390.9,1315.6,88.8,0.7,0.6,64.4
381756,876.6,32.1,9.2,217.9,4206.1,58.4,1.7,1.9,83.2
220875,827.2,39.6,12.9,78.0,3709.4,75.4,2.8,13.8,40.3
96331,203.4,13.5,3.5,15.3,491.4,19.1,1.3,3.9,2.4
516702,180.6,15.8,9.7,118.3,477.5,3.0,0.2,0.5,5.0
313078,561.4,33.9,6.3,105.8,737.6,62.3,2.0,32.8,8.2
135995,326.9,3.6,0.8,0.0,90.8,71.2,21.8,47.8,16.0
131851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450160,470.5,23.2,14.6,61.0,554.1,67.5,3.1,59.8,1.8
138652,336.9,23.4,7.8,26.3,388.9,21.1,4.8,5.6,8.5
490760,390.3,23.4,14.1,33.1,266.3,43.2,0.9,31.8,4.2
456813,185.3,14.0,7.8,94.1,87.6,10.6,0.4,0.1,4.6
458676,408.0,32.0,13.3,117.4,488.6,2.7,0.0,1.8,26.8
525310,1922.2,109.7,42.9,224.7,254.3,226.7,9.9,148.1,20.3
538843,672.6,68.4,7.2,0.0,376.7,18.1,0.5,17.3,0.5
421737,210.5,3.5,0.5,0.0,54.9,42.0,4.2,2.5,6.5
456298,158.6,8.2,4.7,67.7,123.6,14.0,0.4,0.2,7.0
291638,251.5,15.1,2.2,11.5,361.4,29.3,6.0,15.1,4.2
122232,98.8,2.7,0.4,0.0,4.6,16.1,4.2,10.1,3.9
484310,175.8,3.1,0.4,0.0,59.5,33.3,1.7,1.4,3.1
258125,204.2,10.6,3.6,26.4,171.4,24.7,1.1,16.5,3.9
335382,499.6,25.0,8.7,75.9,695.4,40.2,11.5,6.1,29.8
436766,369.5,25.8,15.3,170.9,601.4,20.4,0.7,1.5,14.1
49785,231.7,0.2,0.1,0.0,3.4,58.9,1.2,54.6,1.1
501262,1639.7,166.4,12.8,57.3,1858.1,25.6,3.4,5.2,16.1
303286,205.1,11.6,1.4,0.0,49.9,18.9,3.8,3.9,9.4
337483,199.1,13.7,5.3,11.2,134.9,14.4,0.9,2.5,4.9
144979,394.3,1.0,0.1,0.0,40.2,95.7,1.0,85.5,3.5
24404,113.2,0.5,0.1,0.0,4.0,26.6,0.5,22.4,1.4
186047,1311.2,54.5,4.5,0.0,85.8,214.1,0.0,211.7,0.0
295374,375.1,15.5,6.5,0.0,210.8,58.4,1.8,35.7,5.8
441728,569.9,24.4,15.0,97.0,235.7,86.5,0.9,66.4,3.5
458210,416.3,28.8,8.0,157.9,144.7,5.2,1.0,0.8,33.3
461374,576.9,24.9,8.9,121.2,2059.8,59.0,3.0,2.5,27.4
